Date,FBMPX,FBSOX,PRMTX,SLMCX,VPMCX
2008-02-12,32.02,14.29,30.81,29.79,53.33
2008-02-13,32.57,14.54,31.19,30.48,54.19
2008-02-14,32.56,14.26,30.92,29.95,53.6
2008-02-15,32.85,14.19,31.05,29.78,53.51
2008-02-19,32.7,14.13,30.89,29.73,53.62
2008-02-20,32.7,14.21,30.89,30.05,54.21
2008-02-21,32.19,14.03,30.53,30.03,53.59
2008-02-22,32.66,14.06,30.94,30.02,53.85
2008-02-25,32.93,14.25,31.18,30.41,54.76
2008-02-26,33.02,14.41,31.52,30.7,55.24
2008-02-27,33.01,14.46,31.29,30.88,55.06
2008-02-28,32.47,14.21,31.16,30.41,54.73
2008-02-29,31.77,13.89,30.31,29.73,53.31
2008-03-03,31.79,13.79,30.04,29.64,53.4
2008-03-04,31.67,13.89,29.81,29.63,53.2
2008-03-05,31.86,13.99,30.0,29.84,53.62
2008-03-06,31.35,13.58,29.39,29.38,52.6
2008-03-07,31.09,13.42,29.17,29.23,52.03
2008-03-10,30.5,13.15,28.58,28.84,51.06
2008-03-11,31.14,13.6,29.46,29.54,52.74
2008-03-12,31.15,13.49,29.25,29.48,52.41
2008-03-13,31.05,13.55,29.38,29.71,52.81
2008-03-14,30.36,13.26,28.85,29.16,51.79
2008-03-17,29.91,13.03,28.27,28.54,50.96
2008-03-18,30.99,13.56,29.27,29.35,52.72
2008-03-19,30.58,13.44,28.68,28.63,51.17
2008-03-20,30.82,13.76,29.27,29.14,51.82
2008-03-24,31.68,14.14,30.15,30.06,52.95
2008-03-25,31.84,14.12,30.51,30.17,53.44
2008-03-26,31.12,13.99,30.4,29.93,53.32
2008-03-27,30.8,13.81,30.02,29.17,52.73
2008-03-28,30.31,13.76,29.62,29.19,52.43
2008-03-31,30.6,13.84,29.79,29.16,52.78
2008-04-01,31.55,14.24,30.85,29.97,54.38
2008-04-02,31.64,14.19,31.12,29.99,54.47
2008-04-03,31.63,14.22,31.26,30.2,54.76
2008-04-04,31.53,14.28,31.28,30.23,54.95
2008-04-07,31.76,14.22,31.41,30.02,54.95
2008-04-08,31.53,14.38,31.42,29.93,54.79
2008-04-09,31.1,14.06,30.89,29.59,54.35
2008-04-10,31.23,14.2,30.97,29.97,54.86
2008-04-11,30.55,13.93,30.37,29.24,53.92
2008-04-14,30.29,13.89,30.31,29.05,53.86
2008-04-15,30.21,13.96,30.39,29.04,53.87
2008-04-16,30.66,14.35,31.07,29.8,55.35
2008-04-17,30.9,14.38,30.88,29.79,54.98
2008-04-18,31.45,14.68,31.76,30.69,56.23
2008-04-21,31.51,14.75,31.95,30.77,56.37
2008-04-22,31.2,14.6,31.84,30.22,55.83
2008-04-23,31.22,14.72,32.08,30.68,55.87
2008-04-24,31.48,15.0,32.11,31.13,55.72
2008-04-25,31.47,15.05,32.2,30.94,56.27
2008-04-28,31.51,15.13,32.31,30.78,56.07
2008-04-29,31.8,15.4,32.32,31.1,55.68
2008-04-30,31.69,15.45,32.55,30.85,55.39
2008-05-01,32.89,15.84,33.01,31.78,56.38
2008-05-02,32.93,15.74,33.03,31.73,56.48
2008-05-05,32.73,15.75,32.87,31.4,56.41
2008-05-06,33.01,15.92,32.83,31.78,57.04
2008-05-07,32.83,15.65,32.45,31.46,56.23
2008-05-08,33.13,15.68,32.5,31.74,56.61
2008-05-09,32.79,15.47,32.45,31.79,56.25
2008-05-12,33.27,15.6,32.78,32.02,56.86
2008-05-13,33.55,15.64,32.82,32.31,56.71
2008-05-14,33.75,15.68,33.11,32.46,57.1
2008-05-15,34.09,15.79,33.61,32.99,57.94
2008-05-16,33.84,15.78,33.56,33.09,58.09
2008-05-19,33.84,15.79,33.5,32.91,58.12
2008-05-20,33.44,15.64,33.19,32.65,57.82
2008-05-21,33.18,15.45,32.58,32.36,56.91
2008-05-22,33.44,15.34,32.8,32.66,57.15
2008-05-23,32.81,15.16,32.64,32.37,56.52
2008-05-27,33.15,15.47,32.86,32.71,57.01
2008-05-28,32.97,15.7,33.03,32.78,57.45
2008-05-29,33.14,16.05,33.24,33.18,57.74
2008-05-30,33.14,16.27,33.5,33.74,57.82
2008-06-02,32.86,16.11,33.0,33.25,57.57
2008-06-03,32.78,16.16,32.79,33.33,57.59
2008-06-04,33.11,16.1,32.72,33.57,57.76
2008-06-05,33.4,16.42,33.17,34.01,58.83
2008-06-06,32.26,15.88,32.11,33.32,57.31
2008-06-09,32.15,15.79,31.9,33.11,57.43
2008-06-10,32.11,15.7,31.66,32.65,57.0
2008-06-11,31.73,15.36,30.98,32.1,56.05
2008-06-12,31.61,15.62,31.01,32.26,56.33
2008-06-13,32.28,15.92,31.45,32.85,57.23
2008-06-16,32.1,15.98,31.73,33.0,57.42
2008-06-17,31.76,15.93,31.81,32.93,57.19
2008-06-18,31.23,15.75,31.47,32.63,56.75
2008-06-19,31.34,15.97,31.47,33.03,57.06
2008-06-20,30.54,15.85,30.65,32.34,56.06
2008-06-23,30.26,15.72,30.36,32.16,56.16
2008-06-24,30.0,15.58,30.11,31.85,55.86
2008-06-25,30.55,15.78,30.61,32.36,56.13
2008-06-26,29.69,15.29,29.71,31.51,54.83
2008-06-27,29.49,15.48,29.51,31.39,54.77
2008-06-30,29.54,15.32,29.51,31.16,54.76
2008-07-01,29.32,15.25,29.14,31.41,54.8
2008-07-02,28.84,15.0,28.64,30.88,53.79
2008-07-03,28.85,14.92,28.54,30.69,53.87
2008-07-07,28.46,14.76,28.46,30.78,53.62
2008-07-08,28.76,15.19,28.93,31.17,54.49
2008-07-09,28.12,14.77,28.41,30.47,53.51
2008-07-10,28.23,14.9,28.4,30.77,53.93
2008-07-11,27.96,14.65,28.04,30.48,53.51
2008-07-14,27.87,14.49,27.78,30.07,53.31
2008-07-15,27.92,14.29,27.67,30.11,53.25
2008-07-16,28.81,14.76,28.4,30.48,54.25
2008-07-17,29.24,15.11,28.66,30.93,54.58
2008-07-18,29.28,15.04,28.54,30.73,54.36
2008-07-21,28.98,14.89,28.45,30.48,54.49
2008-07-22,29.09,15.26,28.5,30.59,54.51
2008-07-23,29.7,15.33,29.09,30.99,54.42
2008-07-24,29.21,14.95,28.54,30.31,53.61
2008-07-25,29.32,15.08,28.91,30.44,53.97
2008-07-28,28.51,14.84,28.35,30.09,53.37
2008-07-29,29.08,15.29,29.03,30.55,54.37
2008-07-30,29.33,15.59,29.38,30.61,54.95
2008-07-31,29.24,15.17,29.17,30.6,54.49
2008-08-01,29.04,15.16,28.99,30.8,53.72
2008-08-04,29.07,15.1,28.73,30.63,53.17
2008-08-05,30.03,15.3,29.55,31.4,54.51
2008-08-06,29.88,15.26,29.64,31.84,54.76
2008-08-07,29.38,15.11,29.09,31.6,54.04
2008-08-08,30.38,15.49,29.59,32.17,55.13
2008-08-11,30.73,15.66,30.12,32.31,55.33
2008-08-12,30.49,15.52,29.95,32.22,55.19
2008-08-13,30.43,15.52,29.84,32.17,55.34
2008-08-14,30.82,15.74,30.2,32.3,55.54
2008-08-15,31.02,15.83,30.28,32.21,55.6
2008-08-18,30.6,15.67,29.72,31.88,54.89
2008-08-19,30.22,15.44,29.12,31.58,54.56
2008-08-20,30.05,15.56,29.22,31.85,54.83
2008-08-21,30.13,15.56,29.38,31.46,55.07
2008-08-22,30.68,15.7,29.74,31.77,55.46
2008-08-25,30.07,15.4,29.1,31.23,54.58
2008-08-26,30.23,15.5,29.04,31.21,54.57
2008-08-27,30.37,15.71,29.31,31.58,54.94
2008-08-28,30.89,15.9,29.77,31.9,55.46
2008-08-29,30.65,15.77,29.48,31.34,54.67
2008-09-02,30.76,15.87,29.57,31.27,54.2
2008-09-03,30.72,15.68,29.32,30.71,53.8
2008-09-04,29.8,15.17,28.46,29.83,52.23
2008-09-05,29.64,15.18,28.34,29.84,52.41
2008-09-08,30.41,15.4,28.67,30.06,52.59
2008-09-09,29.73,14.96,27.88,29.31,51.27
2008-09-10,29.72,15.01,27.59,29.51,51.9
2008-09-11,29.85,15.0,27.8,29.72,52.74
2008-09-12,29.88,15.03,27.93,29.52,53.03
2008-09-15,28.92,14.59,26.87,28.62,51.31
2008-09-16,28.81,14.57,27.08,28.65,52.04
2008-09-17,27.77,13.87,25.69,27.57,49.99
2008-09-18,28.62,14.24,26.82,28.15,51.61
2008-09-19,29.29,14.8,27.93,29.31,53.05
2008-09-22,28.27,14.24,26.76,28.11,51.41
2008-09-23,27.97,14.2,26.17,27.9,50.83
2008-09-24,27.9,14.16,26.08,27.88,50.88
2008-09-25,28.41,14.21,26.61,28.25,51.53
2008-09-26,28.49,14.26,26.39,28.06,51.38
2008-09-29,26.02,13.35,24.02,26.12,47.6
2008-09-30,27.17,13.83,25.17,27.32,49.33
2008-10-01,27.05,13.53,25.05,26.91,48.8
2008-10-02,25.91,13.0,23.64,25.84,46.35
2008-10-03,25.33,12.72,23.08,25.37,46.0
2008-10-06,24.25,12.22,22.07,24.25,43.93
2008-10-07,23.02,11.5,20.87,23.07,41.94
2008-10-08,22.62,11.41,20.77,22.97,41.65
2008-10-09,21.19,10.83,19.6,22.19,39.29
2008-10-10,20.06,10.75,18.94,21.83,38.66
2008-10-13,22.96,12.03,21.22,24.17,43.09
2008-10-14,22.51,11.96,20.7,23.36,42.0
2008-10-15,20.12,10.83,18.91,21.56,38.34
2008-10-16,20.98,11.01,19.58,22.41,39.86
2008-10-17,21.13,11.03,19.89,22.59,39.79
2008-10-20,22.25,11.38,20.54,23.48,41.72
2008-10-21,21.46,10.79,19.69,22.26,40.18
2008-10-22,19.9,10.17,18.45,21.54,37.98
2008-10-23,19.82,10.07,18.1,20.92,38.23
2008-10-24,18.87,9.76,17.18,20.45,37.04
2008-10-27,18.27,9.35,16.82,20.05,35.93
2008-10-28,20.64,10.34,18.38,21.72,39.45
2008-10-29,20.29,10.14,18.63,21.61,39.46
2008-10-30,21.07,10.57,19.34,22.0,40.42
2008-10-31,21.54,10.83,19.7,22.45,41.3
2008-11-03,21.73,10.66,19.77,22.56,41.27
2008-11-04,22.67,11.19,20.51,23.19,42.68
2008-11-05,21.22,10.75,19.32,22.16,40.43
2008-11-06,20.18,10.15,18.28,21.12,38.55
2008-11-07,20.78,10.5,18.74,21.64,39.76
2008-11-10,20.09,10.34,18.44,21.3,39.48
2008-11-11,19.32,10.14,17.89,20.61,38.56
2008-11-12,17.93,9.66,16.79,19.7,36.39
2008-11-13,19.18,10.26,17.78,20.97,38.96
2008-11-14,18.72,9.85,17.37,20.16,37.04
2008-11-17,17.98,9.52,16.91,19.94,36.2
2008-11-18,17.93,9.6,16.76,20.09,36.39
2008-11-19,16.72,9.07,15.7,18.93,34.14
2008-11-20,15.58,8.54,14.83,18.12,32.07
2008-11-21,16.89,8.87,15.4,18.9,33.93
2008-11-24,17.83,9.51,16.5,20.1,35.71
2008-11-25,18.12,9.54,16.69,19.57,35.77
2008-11-26,18.91,9.98,17.5,20.52,36.98
2008-11-28,19.46,10.13,17.56,20.55,37.18
2008-12-01,17.62,9.32,16.28,18.97,34.1
2008-12-02,18.4,9.61,16.97,19.41,35.36
2008-12-03,18.75,9.91,17.42,19.79,36.37
2008-12-04,18.46,9.46,17.21,19.19,35.23
2008-12-05,19.01,9.81,17.91,19.97,36.53
2008-12-08,19.92,10.08,18.75,20.77,37.86
2008-12-09,19.58,9.93,18.45,20.74,37.18
2008-12-10,19.85,9.98,18.61,20.93,37.69
2008-12-11,19.34,9.68,18.22,20.15,36.56
2008-12-12,19.37,9.87,18.35,20.64,36.94
2008-12-15,19.37,9.7,17.93,20.34,36.56
2008-12-16,20.53,10.08,18.88,21.37,38.55
2008-12-17,20.44,10.21,18.84,21.28,38.42
2008-12-18,20.01,10.19,18.56,20.97,37.6
2008-12-19,20.02,10.45,18.53,21.33,37.8
2008-12-22,19.35,10.26,18.1,20.89,36.93
2008-12-23,19.24,10.18,18.05,20.72,36.62
2008-12-24,19.32,10.17,18.1,20.69,36.78
2008-12-26,19.57,10.27,18.21,20.79,36.98
2008-12-29,19.3,10.16,17.93,20.59,36.99
2008-12-30,20.14,10.37,18.47,21.08,37.91
2008-12-31,20.54,10.54,18.8,21.45,38.46
2009-01-02,21.69,10.89,19.5,22.24,39.72
2009-01-05,21.28,10.83,19.68,22.19,39.65
2009-01-06,21.85,11.1,20.14,22.74,40.2
2009-01-07,20.9,10.89,19.4,22.17,39.34
2009-01-08,21.16,10.94,19.59,22.41,39.69
2009-01-09,20.53,10.72,19.12,21.99,38.71
2009-01-12,19.94,10.5,18.57,22.08,37.89
2009-01-13,19.76,10.72,18.5,22.1,37.9
2009-01-14,19.1,10.29,17.88,21.63,36.62
2009-01-15,19.34,10.29,17.95,21.76,37.15
2009-01-16,19.53,10.22,18.18,21.88,37.61
2009-01-20,18.19,9.66,17.17,20.88,35.83
2009-01-21,19.08,10.0,17.86,21.75,37.09
2009-01-22,18.73,9.79,17.75,21.3,36.46
2009-01-23,18.74,9.75,17.73,21.73,36.4
2009-01-26,18.89,9.87,17.89,21.84,36.69
2009-01-27,19.06,9.98,17.95,22.31,36.91
2009-01-28,20.03,10.31,18.62,22.89,37.92
2009-01-29,19.4,10.01,18.08,22.51,36.77
2009-01-30,18.72,9.96,18.02,22.06,36.06
2009-02-02,18.76,10.06,18.05,22.19,36.14
2009-02-03,19.03,10.15,18.31,22.5,36.94
2009-02-04,18.6,10.19,18.05,22.54,36.9
2009-02-05,18.64,10.45,18.29,23.12,37.63
2009-02-06,19.1,10.72,18.85,23.77,38.51
2009-02-09,19.05,10.72,18.86,23.86,38.57
2009-02-10,18.18,10.33,18.1,22.95,37.12
2009-02-11,18.29,10.5,18.19,23.08,37.2
2009-02-12,18.55,10.63,18.19,23.41,37.47
2009-02-13,18.39,10.55,18.16,23.43,37.22
2009-02-17,17.44,10.17,17.29,22.6,35.7
2009-02-18,17.14,10.29,17.13,22.5,35.61
2009-02-19,17.05,10.14,16.91,22.15,35.13
2009-02-20,16.9,10.1,17.0,22.05,34.88
2009-02-23,16.58,9.81,16.57,21.21,33.62
2009-02-24,17.5,10.14,17.22,21.88,34.81
2009-02-25,17.4,10.07,17.04,21.78,34.33
2009-02-26,16.93,9.95,17.15,21.31,33.47
2009-02-27,16.91,9.98,17.24,21.39,32.92
2009-03-02,16.23,9.57,16.48,20.75,31.31
2009-03-03,16.17,9.52,16.28,20.72,31.32
2009-03-04,16.61,9.72,16.82,21.29,32.22
2009-03-05,15.82,9.45,16.36,20.7,31.09
2009-03-06,15.85,9.33,16.32,20.57,30.9
2009-03-09,15.36,9.2,15.94,20.07,30.53
2009-03-10,16.48,9.73,17.04,21.26,32.56
2009-03-11,16.61,9.74,17.28,21.45,32.88
2009-03-12,17.31,10.19,17.76,22.13,34.01
2009-03-13,17.29,10.17,17.89,22.23,34.14
2009-03-16,17.07,10.09,17.63,21.83,33.96
2009-03-17,17.74,10.45,18.2,22.5,35.12
2009-03-18,18.09,10.59,18.52,22.98,35.77
2009-03-19,17.66,10.31,18.45,22.76,35.72
2009-03-20,17.37,10.2,18.17,22.42,34.92
2009-03-23,18.86,10.76,19.27,23.66,37.15
2009-03-24,18.65,10.55,18.99,23.29,36.42
2009-03-25,18.73,10.66,19.13,23.5,36.64
2009-03-26,19.33,10.99,19.55,24.43,37.96
2009-03-27,18.85,10.61,19.14,23.76,37.03
2009-03-30,18.11,10.49,18.57,23.27,35.89
2009-03-31,18.38,10.71,18.79,23.65,36.37
2009-04-01,19.0,10.68,19.25,23.98,36.91
2009-04-02,20.06,11.03,20.14,24.68,38.07
2009-04-03,20.23,11.28,20.42,24.88,38.31
2009-04-06,20.05,11.24,20.41,24.65,37.91
2009-04-07,19.53,11.01,19.89,24.13,37.03
2009-04-08,19.9,11.12,20.14,24.81,37.74
2009-04-09,20.58,11.48,20.85,25.56,38.85
2009-04-13,20.57,11.53,20.81,25.25,38.77
2009-04-14,20.12,11.29,20.45,25.14,38.32
2009-04-15,20.51,11.29,20.66,25.1,38.41
2009-04-16,21.38,11.42,21.22,25.68,39.14
2009-04-17,21.41,11.38,21.3,25.74,39.16
2009-04-20,20.44,10.98,20.52,25.12,37.73
2009-04-21,20.77,11.33,20.91,25.42,38.35
2009-04-22,20.72,11.26,20.98,25.5,38.18
2009-04-23,20.55,11.26,21.04,25.49,38.36
2009-04-24,21.1,11.48,21.51,26.04,39.28
2009-04-27,20.75,11.32,21.31,25.79,38.8
2009-04-28,20.75,11.4,21.07,25.58,38.7
2009-04-29,21.9,11.71,21.71,25.98,39.49
2009-04-30,22.06,11.7,21.89,26.16,39.55
2009-05-01,22.48,11.71,22.05,26.47,39.62
2009-05-04,23.29,11.97,22.68,26.88,40.74
2009-05-05,23.28,11.98,22.97,26.69,40.62
2009-05-06,23.95,11.95,23.03,26.54,41.04
2009-05-07,23.59,11.85,22.56,25.81,40.24
2009-05-08,24.0,12.05,22.85,25.95,40.77
2009-05-11,23.55,11.86,22.79,25.9,40.26
2009-05-12,22.95,11.77,22.48,25.69,40.19
2009-05-13,22.35,11.47,21.66,25.1,39.29
2009-05-14,22.42,11.55,21.97,25.45,39.75
2009-05-15,22.21,11.59,21.79,25.47,39.43
2009-05-18,23.24,11.88,22.94,26.04,40.48
2009-05-19,23.08,11.76,22.87,26.27,40.61
2009-05-20,22.93,11.77,22.78,26.14,40.64
2009-05-21,22.42,11.73,22.35,25.64,39.92
2009-05-22,22.53,11.69,22.36,25.58,39.88
2009-05-26,23.18,11.99,22.86,26.35,40.96
2009-05-27,22.74,11.84,22.66,26.06,40.23
2009-05-28,22.88,11.88,22.89,26.24,40.54
2009-05-29,22.94,12.03,23.19,26.51,41.2
2009-06-01,23.62,12.29,23.71,27.22,42.31
2009-06-02,23.8,12.31,23.77,27.16,42.48
2009-06-03,23.36,12.27,23.29,26.9,41.95
2009-06-04,23.51,12.42,23.41,27.11,42.23
2009-06-05,23.53,12.45,23.52,27.21,42.18
2009-06-08,23.77,12.41,23.35,27.07,42.08
2009-06-09,23.96,12.45,23.62,27.28,42.6
2009-06-10,23.8,12.52,23.48,27.22,42.53
2009-06-11,23.91,12.48,23.65,27.38,42.67
2009-06-12,23.76,12.38,23.7,27.5,42.65
2009-06-15,23.1,12.23,23.16,27.03,41.57
2009-06-16,22.67,12.03,22.92,26.73,41.09
2009-06-17,22.92,12.09,22.91,27.0,41.29
2009-06-18,22.95,12.05,23.0,26.98,41.34
2009-06-19,23.07,12.04,23.27,27.2,41.51
2009-06-22,22.3,11.8,22.39,26.52,40.21
2009-06-23,22.46,11.83,22.42,26.45,40.38
2009-06-24,22.65,11.85,22.97,26.81,40.76
2009-06-25,23.23,12.02,23.48,27.23,41.75
2009-06-26,23.15,12.27,23.72,27.2,41.76
2009-06-29,23.45,12.27,23.77,27.42,41.92
2009-06-30,23.29,12.21,23.55,27.3,41.51
2009-07-01,23.45,12.3,23.67,27.4,41.71
2009-07-02,22.58,11.99,23.03,26.93,40.64
2009-07-06,22.55,12.03,22.75,26.74,40.6
2009-07-07,21.89,11.77,22.33,26.19,39.69
2009-07-08,21.9,11.72,22.23,26.21,39.99
2009-07-09,22.14,11.78,22.56,26.35,40.2
2009-07-10,22.06,11.78,22.51,26.49,40.12
2009-07-13,22.34,12.01,22.87,26.92,40.81
2009-07-14,22.65,12.06,23.11,27.05,41.02
2009-07-15,23.54,12.47,23.9,27.87,42.26
2009-07-16,23.96,12.73,24.12,28.17,42.92
2009-07-17,23.82,12.75,24.05,28.31,42.89
2009-07-20,24.46,12.96,24.66,28.48,43.46
2009-07-21,24.4,12.97,24.64,28.71,43.62
2009-07-22,24.45,12.94,24.8,28.78,43.45
2009-07-23,25.23,13.24,25.42,29.27,44.61
2009-07-24,25.22,13.32,25.35,29.2,44.73
2009-07-27,25.46,13.39,25.39,29.05,44.7
2009-07-28,25.31,13.33,25.34,29.28,44.75
2009-07-29,24.84,13.52,24.93,29.25,44.56
2009-07-30,25.25,13.6,25.64,29.06,45.01
2009-07-31,25.05,13.51,25.77,29.02,45.07
2009-08-03,25.72,13.82,26.43,29.37,45.79
2009-08-04,25.91,13.95,26.52,29.42,45.83
2009-08-05,25.6,13.95,26.37,29.18,45.53
2009-08-06,25.38,13.86,26.09,29.08,45.2
2009-08-07,26.35,14.02,26.47,29.39,45.67
2009-08-10,26.33,14.04,26.47,29.25,45.31
2009-08-11,25.86,13.92,26.3,29.0,44.96
2009-08-12,26.09,14.09,26.54,29.51,45.56
2009-08-13,26.15,14.16,26.8,29.76,45.79
2009-08-14,25.87,14.04,26.43,29.48,45.28
2009-08-17,25.07,13.77,25.61,28.79,44.21
2009-08-18,25.17,13.9,25.99,29.03,44.74
2009-08-19,25.55,13.94,26.09,29.29,45.0
2009-08-20,25.85,13.97,26.42,29.46,45.43
2009-08-21,26.5,14.17,26.83,29.88,46.05
2009-08-24,26.6,14.15,26.73,29.81,45.96
2009-08-25,26.71,14.19,26.85,29.79,46.09
2009-08-26,26.74,14.22,26.76,29.79,46.14
2009-08-27,26.88,14.2,26.75,29.93,46.3
2009-08-28,26.9,14.12,26.75,29.9,46.25
2009-08-31,26.48,14.0,26.38,29.62,45.76
2009-09-01,26.0,13.81,25.83,29.1,45.0
2009-09-02,25.94,13.83,25.86,29.08,44.94
2009-09-03,26.02,14.03,26.16,29.27,45.33
2009-09-04,26.72,14.1,26.76,29.86,46.01
2009-09-08,26.96,14.18,27.21,30.11,46.39
2009-09-09,27.4,14.37,27.6,30.46,46.79
2009-09-10,28.15,14.51,28.02,30.84,47.21
2009-09-11,28.16,14.55,28.17,30.79,47.26
2009-09-14,28.3,14.62,28.29,30.86,47.59
2009-09-15,28.53,14.7,28.58,30.96,47.81
2009-09-16,28.99,14.98,29.12,31.32,48.12
2009-09-17,28.77,14.98,29.05,31.26,47.91
2009-09-18,28.9,14.96,29.12,31.16,47.95
2009-09-21,28.81,15.02,29.14,31.28,47.88
2009-09-22,29.05,15.18,29.46,31.39,48.11
2009-09-23,28.55,15.05,29.24,31.32,47.58
2009-09-24,28.1,14.9,28.84,31.16,47.22
2009-09-25,27.92,14.69,28.76,31.06,46.89
2009-09-28,28.61,15.15,29.22,31.55,47.72
2009-09-29,28.88,15.16,29.23,31.47,47.62
2009-09-30,28.62,15.09,29.13,31.52,47.58
2009-10-01,28.0,14.75,28.44,30.78,46.33
2009-10-02,27.66,14.61,28.32,30.67,46.07
2009-10-05,28.13,14.82,28.69,30.96,46.56
2009-10-06,28.54,14.9,29.18,31.31,47.21
2009-10-07,28.56,15.06,29.23,31.34,47.35
2009-10-08,28.94,15.2,29.46,31.54,47.87
2009-10-09,28.92,15.31,29.46,31.89,48.15
2009-10-12,28.76,15.37,29.46,31.85,48.23
2009-10-13,28.78,15.4,29.41,31.88,48.18
2009-10-14,29.18,15.65,29.89,32.31,49.0
2009-10-15,29.25,15.7,30.04,32.34,49.15
2009-10-16,29.14,15.64,29.68,32.1,48.94
2009-10-19,29.74,15.78,30.01,32.35,49.52
2009-10-20,29.66,15.67,29.88,32.15,49.01
2009-10-21,29.22,15.64,29.64,32.07,48.42
2009-10-22,29.61,15.64,29.9,32.41,48.74
2009-10-23,28.98,15.41,29.85,32.21,48.28
2009-10-26,28.67,15.21,29.62,32.05,47.89
2009-10-27,28.31,15.14,29.08,31.75,47.56
2009-10-28,27.59,14.96,28.45,31.14,46.61
2009-10-29,28.47,15.2,28.91,31.86,47.62
2009-10-30,27.64,14.84,28.08,31.22,46.46
2009-11-02,27.77,15.0,28.25,31.3,46.61
2009-11-03,27.91,15.12,28.51,31.17,46.77
2009-11-04,28.01,15.19,28.53,31.32,46.81
2009-11-05,28.96,15.58,29.27,32.19,47.86
2009-11-06,29.05,15.71,29.41,32.14,48.03
2009-11-09,29.7,16.04,30.02,32.69,49.15
2009-11-10,29.77,15.97,30.03,32.6,49.23
2009-11-11,29.95,15.98,30.27,32.73,49.49
2009-11-12,29.68,15.84,29.96,32.46,49.06
2009-11-13,30.18,15.94,30.26,32.75,49.39
2009-11-16,30.69,16.13,30.66,33.07,50.14
2009-11-17,30.76,16.13,30.88,33.11,50.25
2009-11-18,30.54,16.08,30.72,32.97,50.11
2009-11-19,30.28,15.9,30.26,32.55,49.46
2009-11-20,30.01,15.83,30.24,32.46,49.3
2009-11-23,30.29,16.1,30.62,32.92,49.87
2009-11-24,30.22,16.06,30.45,32.91,49.99
2009-11-25,30.41,16.11,30.75,32.97,50.4
2009-11-27,29.94,15.8,30.27,32.46,49.62
2009-11-30,29.82,15.91,30.4,32.6,49.71
2009-12-01,30.21,16.17,30.89,33.13,50.5
2009-12-02,30.29,16.22,31.01,33.23,50.79
2009-12-03,30.27,16.0,30.79,33.0,50.45
2009-12-04,30.63,16.23,30.98,33.29,50.85
2009-12-07,30.96,16.23,30.92,33.16,50.79
2009-12-08,30.9,16.11,30.62,32.87,50.38
2009-12-09,30.98,16.17,30.61,33.0,50.46
2009-12-10,31.34,16.25,30.88,33.1,50.61
2009-12-11,31.57,16.19,30.94,33.04,50.63
2009-12-14,31.7,16.47,31.17,33.34,51.21
2009-12-15,31.73,16.4,31.08,33.24,51.09
2009-12-16,31.83,16.54,31.24,33.38,51.32
2009-12-17,31.37,16.38,30.93,33.02,50.53
2009-12-18,31.51,16.62,31.07,33.46,50.9
2009-12-21,31.9,16.63,31.42,33.77,51.45
2009-12-22,31.74,16.69,31.54,33.93,51.73
2009-12-23,31.81,16.8,31.7,34.22,52.0
2009-12-24,31.95,16.85,31.91,34.53,52.17
2009-12-28,31.83,16.88,31.92,34.55,52.19
2009-12-29,31.99,16.9,31.91,34.56,52.19
2009-12-30,31.94,16.9,31.84,34.62,52.23
2009-12-31,31.71,16.76,31.68,34.3,51.7
2010-01-04,32.13,17.06,32.27,34.76,52.3
2010-01-05,32.15,17.06,32.49,34.78,52.55
2010-01-06,32.04,17.03,32.32,34.63,52.55
2010-01-07,32.08,16.95,32.2,34.54,52.48
2010-01-08,32.17,16.94,32.35,34.78,52.87
2010-01-11,32.15,16.92,32.36,34.69,52.89
2010-01-12,31.49,16.84,31.81,34.34,52.19
2010-01-13,32.01,17.02,32.24,34.62,52.66
2010-01-14,32.0,17.13,32.22,34.9,52.8
2010-01-15,31.63,16.97,32.0,34.52,52.33
2010-01-19,32.01,17.25,32.18,34.86,52.96
2010-01-20,31.77,17.09,31.81,34.45,52.38
2010-01-21,31.18,16.86,31.39,34.29,51.66
2010-01-22,30.52,16.45,30.56,33.42,50.48
2010-01-25,30.68,16.39,30.75,33.53,50.59
2010-01-26,30.51,16.22,30.53,33.48,50.59
2010-01-27,30.41,16.42,30.59,33.65,50.7
2010-01-28,30.26,16.19,30.22,32.92,49.95
2010-01-29,30.19,16.05,29.94,32.4,49.24
2010-02-01,30.59,16.26,30.36,32.71,49.98
2010-02-02,31.0,16.34,30.63,33.03,50.64
2010-02-03,31.13,16.18,30.6,33.07,50.46
2010-02-04,30.12,15.62,29.67,32.37,48.92
2010-02-05,29.97,15.56,29.56,32.65,48.98
2010-02-08,29.72,15.57,29.4,32.52,48.67
2010-02-09,30.26,15.64,29.8,32.8,49.46
2010-02-10,30.09,15.64,29.78,32.68,49.2
2010-02-11,30.34,15.83,30.2,32.98,49.78
2010-02-12,30.39,15.83,30.33,33.0,49.65
2010-02-16,30.89,16.02,30.75,33.37,50.42
2010-02-17,31.27,16.04,30.99,33.57,50.72
2010-02-18,31.56,16.13,31.14,33.75,51.06
2010-02-19,31.81,16.16,31.15,33.71,51.29
2010-02-22,31.77,16.16,31.11,33.68,51.19
2010-02-23,31.48,16.04,30.74,33.28,50.49
2010-02-24,31.77,16.11,30.9,33.56,50.92
2010-02-25,31.78,16.05,30.9,33.53,50.87
2010-02-26,31.96,16.06,31.02,33.53,50.98
2010-03-01,32.41,16.42,31.44,33.97,51.61
2010-03-02,32.51,16.44,31.61,34.02,51.79
