,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio
697,VCVLX,S&P 500 TR USD,75.46,1.33,-4.4,17.04,USD,5,18.87,15.2,0.84,1.39
698,FIVMX,MSCI ACWI Ex USA NR USD,91.56,1.04,-1.38,3.99,USD,5,17.79,4.22,0.32,0.47
699,OAAAX,Morningstar Moderate Target Risk,97.42,1.29,-1.62,7.64,USD,5,11.07,9.96,0.91,1.52
700,FDVAX,MSCI ACWI Ex USA NR USD,95.85,1.0,1.92,7.54,USD,5,16.76,7.62,0.52,0.8
701,VCITX,Barclays Municipal TR USD,97.32,1.21,-0.12,4.95,USD,5,4.66,6.08,1.28,2.16
702,GLVAX,MSCI ACWI Ex USA NR USD,80.62,1.0,8.9,14.98,USD,5,18.24,15.02,0.86,1.39
703,JIISX,S&P 500 TR USD,96.07,1.06,0.6,21.61,USD,5,14.5,17.08,1.16,1.98
704,STSEX,S&P 500 TR USD,91.87,0.97,-3.13,17.01,USD,5,12.12,12.36,1.02,1.65
705,BAPBX,Morningstar Moderate Target Risk,96.84,0.92,0.01,9.03,USD,5,7.94,8.43,1.05,1.8
706,FSHBX,Barclays US Agg Bond TR USD,54.05,0.24,0.81,7.42,USD,5,0.92,1.85,1.92,4.7
707,HLQVX,S&P 500 TR USD,90.14,1.17,-2.68,18.27,USD,5,15.16,14.25,0.95,1.56
708,VGHCX,MSCI ACWI NR USD,55.21,0.54,13.89,38.7,USD,5,10.51,20.88,1.86,4.26
709,ACFFX,MSCI ACWI Ex USA NR USD,78.93,0.75,4.1,11.35,USD,5,13.92,8.63,0.66,1.03
710,FAFEX,Morningstar Moderate Target Risk,97.72,1.31,-1.71,7.58,USD,5,11.18,10.0,0.9,1.49
711,FSMIX,Barclays US Agg Bond TR USD,53.85,0.66,2.91,8.56,USD,5,2.55,5.74,2.18,4.18
712,NBIAX,Morningstar Moderate Target Risk,97.81,1.14,-0.01,9.01,USD,5,9.72,10.33,1.06,1.77
713,BABDX,MSCI ACWI Ex USA NR USD,77.58,0.58,6.93,18.65,USD,5,10.75,10.84,1.01,1.7
714,GAEGX,S&P 500 TR USD,84.09,1.1,-2.33,18.36,USD,5,14.37,15.64,1.08,1.85
715,ICPHX,BofAML USD LIBOR 3 Mon CM,7.88,55.46,-13.99,-0.01,USD,5,8.94,-0.35,-0.0,-0.0
716,TEMWX,MSCI ACWI Ex USA NR USD,93.52,0.94,4.36,10.49,USD,5,16.03,9.98,0.67,1.06
717,FCPAX,MSCI ACWI Ex USA NR USD,93.08,1.07,4.38,9.76,USD,5,18.24,10.54,0.64,1.02
718,FIEUX,MSCI ACWI Ex USA NR USD,93.7,1.15,0.54,5.77,USD,5,19.51,6.71,0.43,0.65
719,URTLX,MSCI ACWI NR USD,54.01,0.86,9.08,21.08,USD,5,17.01,18.21,1.07,1.92
720,FPHAX,MSCI ACWI NR USD,61.62,0.64,14.42,35.36,USD,5,11.79,22.61,1.79,3.72
721,FFFVX,Morningstar Moderate Target Risk,97.57,0.74,-0.03,8.98,USD,5,6.37,6.77,1.05,1.8
722,PACIX,Morningstar Moderate Target Risk,87.6,1.16,1.66,10.54,USD,5,10.45,12.3,1.16,1.99
723,FHIGX,Barclays Municipal TR USD,98.55,1.04,0.28,5.34,USD,5,3.95,5.6,1.38,2.37
724,FIDSX,MSCI ACWI NR USD,77.44,1.19,-0.96,8.57,USD,5,19.64,10.28,0.59,0.96
725,PREFX,S&P 500 TR USD,79.55,1.11,-3.47,17.17,USD,5,14.77,16.37,1.1,1.96
726,MDLTX,MSCI ACWI Ex USA NR USD,73.92,1.21,-8.61,-2.51,USD,5,23.13,-2.97,-0.02,-0.03
727,FSAVX,MSCI ACWI NR USD,71.88,1.34,4.32,12.77,USD,5,23.04,17.25,0.8,1.34
728,PRHYX,Barclays US Agg Bond TR USD,0.27,0.13,8.9,76.21,USD,5,6.77,9.65,1.39,2.35
729,FPXTX,Barclays Municipal TR USD,97.82,0.95,0.09,5.14,USD,5,3.63,4.95,1.33,2.37
730,QRAAX,Morningstar Long-Only Commodity TR,86.54,1.01,-3.72,-4.12,USD,5,17.26,-4.08,-0.16,-0.21
731,BROAX,MSCI ACWI Ex USA NR USD,90.11,0.92,2.17,8.03,USD,5,15.85,7.44,0.53,0.8
732,CSMIX,S&P 500 TR USD,70.98,1.16,-8.3,12.41,USD,5,17.14,13.57,0.83,1.34
733,TPLGX,S&P 500 TR USD,75.21,1.12,-0.77,20.02,USD,5,15.43,17.75,1.14,2.01
734,FDEQX,S&P 500 TR USD,96.65,1.09,-1.33,19.51,USD,5,14.47,13.75,0.96,1.53
735,PSOAX,S&P 500 TR USD,74.16,1.26,-6.56,14.71,USD,5,18.33,16.24,0.91,1.51
736,PAEMX,Barclays US Agg Bond TR USD,21.88,1.16,1.8,5.49,USD,5,6.97,6.43,0.92,1.42
737,BAPJX,Morningstar Moderate Target Risk,95.91,1.48,-2.5,7.13,USD,5,12.78,10.64,0.85,1.38
738,JFTAX,MSCI ACWI Ex USA NR USD,96.6,1.06,0.41,5.84,USD,5,17.77,6.29,0.43,0.65
739,OPGSX,MSCI ACWI NR USD,11.98,0.78,-19.21,-19.57,USD,5,32.69,-15.16,-0.34,-0.43
740,FFKEX,Morningstar Moderate Target Risk,97.86,1.31,-1.54,7.73,USD,5,11.21,10.23,0.92,1.51
741,MSUMX,Barclays US Agg Bond TR USD,68.53,0.81,2.73,7.51,USD,5,2.78,6.19,2.16,4.75
742,BASIX,Barclays US Agg Bond TR USD,9.43,0.32,4.26,17.44,USD,5,2.98,5.73,1.86,3.76
743,DGAAX,S&P 500 TR USD,73.95,1.29,-6.32,15.09,USD,5,16.36,15.37,0.95,1.66
744,EFIPX,Barclays US Agg Bond TR USD,83.97,0.79,0.68,4.9,USD,5,2.43,3.94,1.58,3.0
745,FRORX,Barclays Municipal TR USD,95.65,1.16,-1.57,3.64,USD,5,4.51,4.31,0.94,1.48
746,FNYTX,Barclays Municipal TR USD,95.05,1.08,-1.16,3.93,USD,5,4.22,4.34,1.01,1.59
747,FEMDX,Barclays US Agg Bond TR USD,2.7,0.38,5.64,18.72,USD,5,6.6,7.27,1.09,1.67
748,FKNIX,Barclays Municipal TR USD,93.46,1.03,-0.81,4.22,USD,5,4.05,4.44,1.08,1.94
749,FAFRX,Barclays US Agg Bond TR USD,2.14,-0.16,5.52,-30.54,USD,5,3.12,5.01,1.56,2.29
750,FFFDX,Morningstar Moderate Target Risk,98.13,1.07,-0.82,8.2,USD,5,9.11,8.84,0.97,1.62
751,PEDIX,Barclays US Agg Bond TR USD,51.86,5.71,-8.78,2.15,USD,5,22.36,12.37,0.63,1.25
752,PRISX,MSCI ACWI NR USD,79.98,1.06,2.33,12.05,USD,5,17.26,12.87,0.79,1.23
753,BALPX,S&P 500 TR USD,87.35,1.08,-3.17,17.39,USD,5,15.44,14.49,0.95,1.55
754,ASVAX,S&P 500 TR USD,73.29,1.21,-6.4,14.63,USD,5,18.23,15.11,0.86,1.4
755,JSAAX,Morningstar Moderate Target Risk,97.26,1.58,-1.79,7.73,USD,5,13.51,12.28,0.92,1.52
756,FSAGX,MSCI ACWI NR USD,5.3,0.5,-18.17,-32.92,USD,5,31.68,-16.46,-0.41,-0.52
757,TRMCX,S&P 500 TR USD,89.26,1.06,-1.92,18.74,USD,5,14.08,14.86,1.05,1.73
758,FBLAX,Morningstar Moderate Target Risk,94.07,1.04,1.31,10.39,USD,5,9.0,10.83,1.18,2.13
759,MANJX,Barclays Municipal TR USD,93.9,1.34,-0.58,4.6,USD,5,5.24,6.24,1.17,1.93
760,PRNHX,S&P 500 TR USD,59.62,1.11,-0.93,19.65,USD,5,16.48,22.63,1.32,2.53
761,FILFX,MSCI ACWI Ex USA NR USD,97.39,0.95,2.0,7.82,USD,5,15.78,7.5,0.53,0.82
762,CWGIX,MSCI ACWI Ex USA NR USD,93.92,0.85,4.78,11.7,USD,5,14.4,10.01,0.73,1.16
763,FSRPX,MSCI ACWI NR USD,56.1,0.86,12.28,25.48,USD,5,16.76,22.09,1.28,2.35
764,PMDRX,Barclays US Agg Bond TR USD,47.73,0.64,2.08,7.37,USD,5,2.6,4.76,1.78,3.25
765,NMIAX,S&P 500 TR USD,97.65,1.07,-0.22,20.69,USD,5,13.12,16.63,1.24,2.13
766,RARAX,BofAML USD LIBOR 3 Mon CM,0.9,-9.95,2.54,0.01,USD,5,4.75,0.01,0.01,0.01
767,FRJAX,Morningstar Moderate Target Risk,89.02,0.41,0.53,10.36,USD,5,3.67,4.33,1.15,2.14
768,OEGAX,S&P 500 TR USD,56.06,1.06,-4.25,15.84,USD,5,16.2,17.42,1.07,1.83
769,FBNDX,Barclays US Agg Bond TR USD,92.77,0.98,1.04,5.13,USD,5,2.86,5.08,1.72,3.32
770,FSOPX,S&P 500 TR USD,73.88,1.17,-8.02,12.84,USD,5,17.78,16.22,0.93,1.6
771,VLCIX,Barclays US Agg Bond TR USD,65.15,2.33,-0.22,3.91,USD,5,8.14,9.18,1.11,2.02
772,MMCVX,S&P 500 TR USD,81.5,1.16,-5.09,15.73,USD,5,16.25,17.68,1.08,1.89
773,TROSX,MSCI ACWI Ex USA NR USD,96.91,1.0,1.77,7.4,USD,5,16.67,7.47,0.51,0.8
774,COVAX,S&P 500 TR USD,70.47,1.15,-4.79,15.88,USD,5,18.53,16.42,0.91,1.51
775,FXCTX,Barclays Municipal TR USD,93.63,1.14,-1.64,3.55,USD,5,4.47,4.12,0.91,1.41
776,JPMNX,Barclays US Agg Bond TR USD,1.1,-0.12,0.54,-0.06,USD,5,3.22,0.08,0.02,0.02
777,VSSCX,S&P 500 TR USD,76.16,1.32,-4.94,16.52,USD,5,19.05,18.66,0.99,1.68
778,CLMPX,Barclays Municipal TR USD,96.56,1.33,-0.14,4.94,USD,5,5.14,6.67,1.27,2.15
779,AALTX,Morningstar Moderate Target Risk,97.52,1.39,-0.35,8.73,USD,5,11.89,12.21,1.03,1.72
780,FLDAX,Barclays US Agg Bond TR USD,3.22,0.11,1.92,21.72,USD,5,1.71,2.44,1.38,2.29
781,PIXAX,S&P 500 TR USD,90.71,1.06,2.62,23.91,USD,5,14.22,21.48,1.44,2.65
782,FSAEX,S&P 500 TR USD,96.24,1.03,-0.69,20.09,USD,5,13.89,15.71,1.12,1.91
783,JLTAX,MSCI ACWI Ex USA NR USD,72.61,1.12,-5.48,-0.19,USD,5,21.66,-0.13,0.1,0.14
784,CNBAX,Barclays US Agg Bond TR USD,19.29,1.2,-3.18,1.1,USD,5,7.72,1.4,0.21,0.28
785,AAHTX,Morningstar Moderate Target Risk,97.5,1.4,-0.4,8.69,USD,5,11.93,12.21,1.02,1.72
786,FSNGX,MSCI ACWI NR USD,65.34,1.14,-6.35,3.22,USD,5,20.47,3.75,0.28,0.4
787,PLRIX,Barclays US Agg Bond TR USD,84.92,2.68,-2.02,3.23,USD,5,8.2,8.74,1.06,1.92
788,WFBIX,Barclays US Agg Bond TR USD,99.4,1.02,-0.26,3.76,USD,5,2.88,3.91,1.32,2.36
789,FSRBX,MSCI ACWI NR USD,56.54,0.97,3.99,13.67,USD,5,18.76,13.35,0.76,1.22
790,PRAIX,Barclays US Agg Bond TR USD,68.88,2.92,-4.64,2.3,USD,5,9.93,6.81,0.71,1.07
791,VPMCX,S&P 500 TR USD,83.87,0.94,3.93,25.73,USD,5,13.74,17.21,1.22,2.17
792,FNGAX,MSCI ACWI Ex USA NR USD,91.99,0.94,0.85,6.47,USD,5,16.14,6.18,0.45,0.66
793,CAIBX,Morningstar Moderate Target Risk,84.24,1.0,0.51,9.52,USD,5,9.15,9.55,1.04,1.79
794,VFIIX,Barclays US Agg Bond TR USD,78.69,0.86,0.32,4.39,USD,5,2.74,3.86,1.37,2.44
795,FASIX,Morningstar Moderate Target Risk,89.28,0.39,2.0,14.36,USD,5,3.49,5.68,1.58,3.18
796,NSCMX,Barclays Municipal TR USD,94.22,0.82,-0.09,4.92,USD,5,3.21,4.13,1.25,2.24
797,FIENX,MSCI ACWI Ex USA NR USD,96.59,1.0,1.41,7.02,USD,5,16.65,7.07,0.49,0.75
798,PRWCX,Morningstar Moderate Target Risk,90.99,1.03,3.86,13.12,USD,5,9.12,13.61,1.44,2.64
799,FFKGX,Morningstar Moderate Target Risk,97.69,1.5,-2.34,7.27,USD,5,12.81,10.98,0.87,1.41
800,AGTHX,S&P 500 TR USD,84.23,1.02,-0.44,20.28,USD,5,13.66,14.29,1.04,1.76
801,PRTAX,Barclays Municipal TR USD,96.39,1.11,-0.22,4.84,USD,5,4.29,5.45,1.24,2.04
802,FSDAX,MSCI ACWI NR USD,72.05,0.88,9.12,21.34,USD,5,15.05,18.84,1.22,2.19
803,PFYAX,Morningstar Moderate Target Risk,86.31,0.99,-1.19,7.68,USD,5,9.0,7.69,0.86,1.37
804,ORAZX,Barclays Municipal TR USD,77.3,1.62,-1.46,4.08,USD,5,7.0,6.69,0.95,1.42
805,BFMSX,Barclays US Agg Bond TR USD,26.15,0.25,2.09,12.53,USD,5,1.38,3.2,2.24,4.73
806,MDSWX,S&P 500 TR USD,75.16,1.52,-13.02,10.89,USD,5,19.77,15.32,0.82,1.34
807,UMMGX,Barclays US Agg Bond TR USD,95.28,0.97,0.11,4.14,USD,5,2.8,4.09,1.42,2.54
808,FDFAX,MSCI ACWI NR USD,61.93,0.65,8.41,24.09,USD,5,11.93,15.65,1.28,2.37
809,JPICX,Barclays Municipal TR USD,95.25,0.9,-0.13,4.9,USD,5,3.51,4.5,1.25,2.31
810,FRNRX,MSCI ACWI NR USD,68.42,1.36,-11.2,0.23,USD,5,23.86,0.38,0.13,0.18
811,PAGEX,MSCI ACWI NR USD,76.41,0.95,2.98,13.13,USD,5,15.8,12.55,0.82,1.35
812,CWBFX,Barclays US Agg Bond TR USD,25.82,0.99,-1.16,2.71,USD,5,5.51,2.76,0.51,0.74
813,FGEAX,MSCI ACWI Ex USA NR USD,79.63,0.89,5.54,12.04,USD,5,16.43,10.83,0.7,1.12
814,MADCX,MSCI ACWI Ex USA NR USD,84.72,1.03,-1.34,3.9,USD,5,18.3,4.08,0.31,0.45
815,NJTFX,Barclays Municipal TR USD,97.45,1.08,-0.32,4.74,USD,5,4.15,5.2,1.22,2.03
816,FASMX,Morningstar Moderate Target Risk,98.03,0.92,0.67,9.81,USD,5,7.86,9.12,1.14,2.05
817,BPRAX,Barclays US Agg Bond TR USD,63.34,1.35,-2.13,2.36,USD,5,4.8,3.28,0.68,1.02
818,FAERX,MSCI ACWI Ex USA NR USD,94.43,1.09,0.88,6.22,USD,5,18.43,6.86,0.45,0.68
819,VBINX,Morningstar Moderate Target Risk,95.64,0.91,2.86,12.44,USD,5,7.86,11.4,1.41,2.63
820,FTAZX,Barclays Municipal TR USD,95.05,1.2,-1.06,4.12,USD,5,4.68,5.04,1.06,1.69
821,FGMNX,Barclays US Agg Bond TR USD,82.55,0.89,0.34,4.4,USD,5,2.78,4.01,1.4,2.58
822,PTSHX,Barclays US Agg Bond TR USD,8.22,0.08,1.14,17.4,USD,5,0.84,1.56,1.76,3.09
823,TEDMX,MSCI ACWI Ex USA NR USD,89.14,1.1,-3.64,1.81,USD,5,19.07,2.06,0.2,0.29
824,QIVAX,MSCI ACWI Ex USA NR USD,90.23,0.98,0.85,6.34,USD,5,17.01,6.31,0.44,0.65
825,FRTIX,Barclays Municipal TR USD,94.63,1.11,-1.22,3.9,USD,5,4.34,4.42,1.0,1.6
826,UMBIX,S&P 500 TR USD,86.59,1.07,-2.37,18.24,USD,5,17.56,13.94,0.83,1.33
827,FGTIX,Morningstar Moderate Target Risk,96.66,1.25,-1.16,7.99,USD,5,10.72,10.05,0.94,1.58
828,MDISX,MSCI ACWI Ex USA NR USD,85.66,0.61,6.95,18.02,USD,5,10.86,11.11,1.02,1.67
829,IMNTX,Barclays Municipal TR USD,97.38,1.05,-0.09,4.96,USD,5,4.04,5.3,1.28,2.17
830,COGAX,MSCI ACWI Ex USA NR USD,77.14,0.85,8.73,16.61,USD,5,15.84,14.15,0.91,1.54
831,MDFOX,S&P 500 TR USD,68.83,1.16,-4.98,15.70,USD,5,16.1,14.94,0.94,1.6
832,FAFFX,Morningstar Moderate Target Risk,97.63,1.47,-2.38,7.2,USD,5,12.53,10.64,0.87,1.4
833,FAFDX,MSCI ACWI NR USD,77.42,1.19,-1.1,8.44,USD,5,19.67,10.13,0.58,0.95
834,VSEQX,S&P 500 TR USD,86.54,1.18,-0.95,20.04,USD,5,16.63,20.09,1.19,2.07
835,OUSGX,Barclays US Agg Bond TR USD,75.54,0.74,1.01,5.43,USD,5,2.39,4.07,1.65,3.66
836,HLTAX,Barclays Municipal TR USD,95.54,0.74,0.12,5.2,USD,5,2.85,3.9,1.33,2.42
837,NMDMX,Barclays Municipal TR USD,93.76,0.84,-0.77,4.08,USD,5,3.26,3.48,1.04,1.78
838,FSMEX,MSCI ACWI NR USD,51.76,0.73,10.08,24.79,USD,5,14.75,18.18,1.21,2.29
839,MAIIX,MSCI ACWI Ex USA NR USD,95.97,1.01,0.31,5.81,USD,5,16.98,5.96,0.42,0.64
840,OPGIX,MSCI ACWI Ex USA NR USD,66.37,0.86,6.02,12.59,USD,5,17.43,10.97,0.68,1.11
841,FDEGX,S&P 500 TR USD,80.57,1.13,-3.41,17.31,USD,5,16.79,16.4,0.99,1.64
842,JMTAX,Barclays US Agg Bond TR USD,69.62,0.78,2.58,7.45,USD,5,2.64,5.88,2.16,4.94
843,ORNAX,Barclays Municipal TR USD,74.07,1.71,-0.2,4.9,USD,5,7.54,8.47,1.11,1.69
844,VSLPX,S&P 500 TR USD,98.73,1.04,0.42,21.39,USD,5,13.01,17.4,1.3,2.3
845,FLGEX,S&P 500 TR USD,95.23,1.03,-0.5,20.30,USD,5,13.4,16.7,1.22,2.14
846,FGRTX,S&P 500 TR USD,95.54,1.04,0.32,21.26,USD,5,13.84,16.22,1.16,1.99
847,VSTCX,S&P 500 TR USD,79.19,1.24,-3.77,17.36,USD,5,17.98,20.08,1.11,1.97
848,TAPRX,MSCI ACWI Ex USA NR USD,84.31,1.02,0.78,6.06,USD,5,18.3,6.28,0.42,0.62
849,BHYAX,Barclays US Agg Bond TR USD,0.56,0.17,9.83,64.0,USD,5,6.37,10.89,1.65,2.97
850,FEMSX,MSCI ACWI Ex USA NR USD,87.61,1.09,-1.36,3.92,USD,5,19.06,4.34,0.31,0.46
851,FIBIX,Barclays US Agg Bond TR USD,88.15,1.74,-2.68,2.42,USD,5,5.23,4.29,0.82,1.35
852,ORMIX,Barclays Municipal TR USD,74.37,1.49,-1.56,3.92,USD,5,6.56,5.93,0.9,1.38
853,AUGAX,Barclays US Agg Bond TR USD,63.38,0.65,2.9,8.65,USD,5,2.29,5.67,2.39,5.92
854,FFVAX,Morningstar Moderate Target Risk,98.56,0.92,-0.34,8.63,USD,5,7.83,8.02,1.02,1.72
855,OHYAX,Barclays US Agg Bond TR USD,0.3,0.12,8.24,72.02,USD,5,6.34,8.96,1.38,2.35
856,FSVLX,MSCI ACWI NR USD,68.68,0.86,7.35,19.12,USD,5,15.1,16.54,1.09,1.76
857,MASKX,S&P 500 TR USD,70.95,1.24,-6.35,14.78,USD,5,18.21,16.55,0.93,1.59
858,PTSAX,Barclays US Agg Bond TR USD,55.51,0.91,1.13,5.28,USD,5,3.44,4.88,1.38,2.37
859,FIPFX,Morningstar Moderate Target Risk,98.24,1.43,-2.09,7.39,USD,5,12.17,10.64,0.89,1.45
860,VSITX,Barclays Municipal TR USD,94.09,0.74,-0.4,4.48,USD,5,2.89,3.39,1.14,2.07
861,FEQTX,S&P 500 TR USD,91.2,0.9,0.49,21.32,USD,5,14.36,13.12,0.93,1.49
862,FEXPX,S&P 500 TR USD,95.88,0.98,-2.67,17.60,USD,5,13.28,12.06,0.92,1.48
863,VGRIX,S&P 500 TR USD,95.52,1.03,0.92,21.96,USD,5,13.19,16.25,1.21,2.04
864,ACINX,MSCI ACWI Ex USA NR USD,92.55,0.9,4.13,10.5,USD,5,15.33,9.5,0.67,1.02
865,FKBAX,Barclays US Agg Bond TR USD,54.23,0.87,1.99,6.38,USD,5,3.32,5.61,1.64,3.14
866,FIVFX,MSCI ACWI Ex USA NR USD,93.07,1.07,4.62,10.02,USD,5,18.18,10.78,0.65,1.04
867,OIGAX,MSCI ACWI Ex USA NR USD,92.24,0.95,3.74,9.71,USD,5,16.26,9.31,0.62,0.99
868,MDRFX,S&P 500 TR USD,81.51,1.16,-6.34,14.48,USD,5,16.26,16.16,1.0,1.71
869,OGIAX,Morningstar Moderate Target Risk,97.21,0.89,0.5,9.63,USD,5,7.6,8.63,1.12,1.92
870,AXEAX,MSCI ACWI Ex USA NR USD,89.91,1.05,3.58,8.98,USD,5,18.18,9.51,0.59,0.93
871,ORMDX,Barclays Municipal TR USD,72.38,1.69,-3.21,3.0,USD,5,7.51,5.14,0.7,1.0
872,PFIAX,Barclays US Agg Bond TR USD,2.41,-0.32,5.39,-12.47,USD,5,5.85,4.09,0.7,1.06
873,UMLGX,S&P 500 TR USD,62.29,1.41,-6.85,15.01,USD,5,17.7,18.25,1.04,1.74
874,WOOPX,S&P 500 TR USD,88.74,1.12,0.04,21.01,USD,5,15.53,18.36,1.16,1.93
875,TRVLX,S&P 500 TR USD,93.02,1.05,1.15,22.22,USD,5,14.51,16.46,1.12,1.88
876,RRNAX,Barclays US Agg Bond TR USD,64.85,1.46,-2.64,2.13,USD,5,5.13,3.19,0.62,0.92
877,FKLAX,Barclays Municipal TR USD,95.3,1.14,-1.02,4.11,USD,5,4.44,4.78,1.06,1.68
878,ANCFX,S&P 500 TR USD,93.6,0.99,-1.28,19.29,USD,5,13.52,14.1,1.04,1.73
879,FXNCX,Barclays Municipal TR USD,92.26,1.12,-1.61,3.55,USD,5,4.44,4.08,0.91,1.4
880,VWNDX,S&P 500 TR USD,91.39,1.1,-0.29,20.63,USD,5,14.91,15.93,1.06,1.8
881,OGNAX,Barclays US Agg Bond TR USD,0.87,-0.1,0.64,-1.79,USD,5,3.1,0.26,0.07,0.11
882,VNYTX,Barclays Municipal TR USD,97.92,1.05,-0.27,4.78,USD,5,4.0,5.08,1.24,2.08
883,PRFHX,Barclays Municipal TR USD,85.78,1.23,1.3,6.16,USD,5,5.02,7.63,1.48,2.32
884,OMEAX,S&P 500 TR USD,82.78,1.15,-3.85,16.94,USD,5,16.42,17.46,1.06,1.82
885,OSMAX,MSCI ACWI Ex USA NR USD,80.21,0.96,9.22,15.81,USD,5,17.56,15.22,0.89,1.46
886,FKTHX,Morningstar Moderate Target Risk,97.74,1.45,-2.13,7.37,USD,5,12.34,10.74,0.88,1.44
887,VMNIX,Barclays US Agg Bond TR USD,0.02,-0.02,3.76,-192.03,USD,5,3.65,3.76,1.01,1.82
888,AIVSX,S&P 500 TR USD,95.63,0.92,1.39,22.52,USD,5,12.83,14.32,1.11,1.89
889,NEWFX,MSCI ACWI Ex USA NR USD,93.0,0.88,1.31,7.2,USD,5,14.98,6.41,0.48,0.74
890,FBMPX,MSCI ACWI NR USD,79.22,1.02,11.78,22.9,USD,5,16.72,23.53,1.35,2.54
891,MAEFX,MSCI ACWI Ex USA NR USD,89.65,1.15,-0.59,4.64,USD,5,19.99,5.43,0.36,0.54
892,TFSCX,MSCI ACWI Ex USA NR USD,91.99,0.88,4.58,11.16,USD,5,15.08,9.9,0.7,1.07
893,FKGRX,S&P 500 TR USD,89.32,0.93,-0.01,20.70,USD,5,13.25,15.22,1.14,2.0
894,RBBAX,Morningstar Moderate Target Risk,91.48,0.63,2.19,12.73,USD,5,5.52,8.04,1.42,2.59
895,OPCAX,Barclays Municipal TR USD,78.24,1.63,0.11,5.11,USD,5,6.99,8.41,1.18,1.83
896,PFORX,Barclays US Agg Bond TR USD,48.69,0.79,4.04,9.34,USD,5,3.2,7.46,2.25,5.1
897,PLMAX,BofAML USD LIBOR 3 Mon CM,7.99,53.31,-12.73,0.01,USD,5,8.53,0.4,0.08,0.11
898,MAPYX,Barclays Municipal TR USD,94.89,1.46,-1.42,4.02,USD,5,5.66,5.93,1.03,1.62
899,TFSIX,MSCI ACWI NR USD,88.12,0.75,3.42,14.98,USD,5,11.62,11.32,0.98,1.58
900,OPIGX,Barclays US Agg Bond TR USD,75.77,0.96,2.68,6.94,USD,5,3.1,6.72,2.09,4.38
901,JCHAX,MSCI ACWI Ex USA NR USD,76.33,1.01,0.53,5.61,USD,5,19.04,5.76,0.39,0.54
902,FSCSX,MSCI ACWI NR USD,76.52,0.99,8.88,19.78,USD,5,16.51,19.74,1.18,2.19
903,VTXVX,Morningstar Moderate Target Risk,99.02,0.93,0.76,9.92,USD,5,7.85,9.26,1.16,2.06
904,PRSVX,S&P 500 TR USD,70.54,1.1,-6.53,13.85,USD,5,16.7,15.46,0.94,1.62
905,CBALX,Morningstar Moderate Target Risk,93.57,1.02,2.55,11.76,USD,5,8.88,12.04,1.32,2.37
906,ANEFX,S&P 500 TR USD,77.7,1.07,0.73,21.64,USD,5,14.55,15.85,1.08,1.87
907,OMSOX,S&P 500 TR USD,90.55,1.05,-2.81,17.71,USD,5,12.77,13.61,1.06,1.9
908,BAGPX,Morningstar Moderate Target Risk,95.54,1.35,-0.75,8.38,USD,5,11.67,11.41,0.98,1.63
909,SETMX,Barclays Municipal TR USD,96.35,0.9,-0.08,4.94,USD,5,3.46,4.51,1.27,2.27
910,FASDX,Morningstar Moderate Target Risk,87.39,1.18,3.13,11.92,USD,5,10.62,14.1,1.29,2.24
911,VMCIX,S&P 500 TR USD,87.89,1.09,-1.47,19.30,USD,5,15.18,18.42,1.19,2.09
912,FFGAX,MSCI ACWI NR USD,80.14,1.28,-12.86,-1.15,USD,5,20.77,-1.39,0.03,0.04
913,PCDAX,Barclays Municipal TR USD,39.09,0.11,-0.14,3.64,USD,5,0.65,0.47,0.6,0.87
914,FDSVX,S&P 500 TR USD,67.61,1.02,-0.6,19.96,USD,5,15.28,17.95,1.16,2.06
915,PEFIX,MSCI ACWI Ex USA NR USD,83.11,1.14,0.55,5.56,USD,5,20.54,6.42,0.4,0.6
916,FGRAX,S&P 500 TR USD,72.53,1.18,-5.61,15.24,USD,5,16.57,16.07,0.98,1.69
917,PGMAX,Morningstar Moderate Target Risk,76.66,0.94,-4.85,3.48,USD,5,9.04,3.34,0.4,0.58
918,AAETX,Morningstar Moderate Target Risk,97.69,1.35,-0.16,8.88,USD,5,11.52,12.05,1.04,1.76
919,FISMX,MSCI ACWI Ex USA NR USD,88.61,0.95,4.55,10.6,USD,5,16.52,10.12,0.66,1.04
920,PRCIX,Barclays US Agg Bond TR USD,88.54,0.94,0.47,4.54,USD,5,2.8,4.33,1.5,2.62
921,FRALX,Barclays Municipal TR USD,91.14,1.12,-0.86,4.25,USD,5,4.46,4.85,1.07,1.71
922,VWESX,Barclays US Agg Bond TR USD,72.79,2.44,-0.73,3.71,USD,5,8.07,9.12,1.12,2.06
923,FALHX,S&P 500 TR USD,92.51,1.1,-0.41,20.51,USD,5,15.08,16.21,1.07,1.82
924,VFTSX,S&P 500 TR USD,95.11,1.06,0.7,21.72,USD,5,13.64,16.75,1.2,2.12
925,NMGIX,S&P 500 TR USD,72.58,1.05,-3.21,17.13,USD,5,15.46,14.61,0.96,1.64
926,TPINX,Barclays US Agg Bond TR USD,0.37,0.18,5.74,35.85,USD,5,8.18,6.36,0.79,1.17
927,FSHCX,MSCI ACWI NR USD,46.33,0.68,11.78,28.64,USD,5,14.54,19.59,1.3,2.36
928,LPRFX,Morningstar Moderate Target Risk,97.75,1.64,-3.9,6.34,USD,5,13.98,10.46,0.78,1.25
