,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio
233,OPAMX,Barclays Municipal TR USD,93.6,1.24,0.81,5.42,USD,3,4.88,6.75,1.35,2.15
234,TRRFX,Morningstar Moderate Target Risk,97.62,0.81,0.28,11.07,USD,3,5.26,9.08,1.67,2.95
235,FAMKX,MSCI ACWI Ex USA NR USD,82.84,1.05,-3.9,5.66,USD,3,14.7,5.99,0.46,0.67
236,FFFGX,Morningstar Moderate Target Risk,96.14,1.36,-0.55,10.41,USD,3,8.88,14.26,1.55,2.68
237,FLVCX,S&P 500 TR USD,71.68,1.08,-0.3,20.45,USD,3,11.57,22.21,1.8,3.79
238,VTENX,Morningstar Moderate Target Risk,95.12,0.69,1.18,12.51,USD,3,4.5,8.66,1.86,3.53
239,FKRCX,MSCI ACWI NR USD,14.2,1.25,-46.0,-23.48,USD,3,34.78,-29.2,-0.81,-1.0
240,FSIPX,Barclays US Agg Bond TR USD,70.32,1.14,-3.07,0.19,USD,3,3.69,0.28,0.08,0.1
241,HSKAX,Barclays US Agg Bond TR USD,0.03,0.02,-0.0,0.35,USD,3,3.23,0.07,0.02,0.02
242,BFMCX,Barclays US Agg Bond TR USD,92.51,0.95,1.56,4.63,USD,3,2.68,4.46,1.62,2.89
243,TABRX,MSCI ACWI Ex USA NR USD,74.8,1.24,-12.36,-1.04,USD,3,18.33,-1.23,0.02,0.03
244,TEEMX,MSCI ACWI Ex USA NR USD,88.23,1.13,-6.98,3.07,USD,3,15.33,3.52,0.3,0.42
245,PTCIX,Barclays US Agg Bond TR USD,91.59,2.81,2.5,3.90,USD,3,7.95,11.01,1.35,2.24
246,TEMMX,MSCI ACWI Ex USA NR USD,73.32,0.91,1.82,11.80,USD,3,13.57,10.8,0.82,1.33
247,PRIPX,Barclays US Agg Bond TR USD,84.02,1.73,-4.43,0.31,USD,3,5.13,0.59,0.13,0.17
248,FMINX,Barclays Municipal TR USD,98.99,1.06,-1.0,3.74,USD,3,4.06,4.01,0.98,1.62
249,PGSGX,S&P 500 TR USD,56.04,1.23,-6.84,14.07,USD,3,14.89,17.4,1.15,1.93
250,PRLAX,MSCI ACWI Ex USA NR USD,63.61,1.31,-16.49,-3.89,USD,3,21.02,-5.04,-0.14,-0.2
251,FRESX,MSCI ACWI NR USD,22.54,0.6,8.13,28.41,USD,3,13.35,17.19,1.26,2.2
252,NNIBX,Barclays Municipal TR USD,94.89,0.8,-0.66,3.86,USD,3,3.12,3.13,0.98,1.61
253,FADTX,MSCI ACWI NR USD,51.07,0.91,4.66,19.98,USD,3,13.44,18.31,1.32,2.44
254,FSGEX,MSCI ACWI Ex USA NR USD,98.61,1.0,-0.54,9.27,USD,3,12.9,9.36,0.76,1.16
255,APSAX,Barclays US Agg Bond TR USD,77.12,1.71,-4.38,0.30,USD,3,5.28,0.57,0.12,0.16
256,FMSFX,Barclays US Agg Bond TR USD,84.89,0.84,0.52,3.57,USD,3,2.47,3.06,1.21,2.1
257,PHIYX,Barclays US Agg Bond TR USD,30.16,0.9,6.09,9.96,USD,3,4.47,9.07,1.96,3.76
258,FRNAX,Morningstar Moderate Target Risk,97.25,0.74,1.44,12.78,USD,3,4.8,9.55,1.92,3.62
259,PIPAX,MSCI ACWI Ex USA NR USD,85.21,0.72,10.47,26.09,USD,3,10.0,18.91,1.79,3.36
260,HLGFX,Barclays US Agg Bond TR USD,13.28,0.14,3.0,24.12,USD,3,1.08,3.54,3.19,9.15
261,BLADX,Barclays US Agg Bond TR USD,77.82,2.41,-2.28,1.92,USD,3,7.42,4.69,0.65,1.02
262,VSNGX,S&P 500 TR USD,83.34,1.07,-0.57,20.22,USD,3,10.59,21.69,1.91,3.92
263,FCEQX,S&P 500 TR USD,76.21,1.08,-1.79,18.81,USD,3,11.13,20.28,1.72,2.86
264,QVSCX,S&P 500 TR USD,76.93,1.07,-4.14,16.24,USD,3,11.05,17.46,1.52,2.59
265,PMBIX,Barclays US Agg Bond TR USD,86.18,1.17,0.34,3.24,USD,3,3.42,3.85,1.11,1.83
266,VSCGX,Morningstar Moderate Target Risk,93.3,0.65,1.58,13.25,USD,3,4.32,8.73,1.95,3.73
267,TICPX,Barclays US Agg Bond TR USD,90.11,1.05,1.24,4.16,USD,3,3.01,4.43,1.44,2.34
268,UMEMX,MSCI ACWI Ex USA NR USD,81.23,1.0,-3.25,6.18,USD,3,14.19,6.25,0.49,0.74
269,LPJAX,Morningstar Moderate Target Risk,97.77,1.22,-1.6,9.37,USD,3,7.9,11.54,1.42,2.39
270,PRJPX,MSCI ACWI Ex USA NR USD,43.97,0.71,2.93,13.65,USD,3,13.72,9.79,0.74,1.25
271,FGIRX,S&P 500 TR USD,95.95,1.0,0.29,21.18,USD,3,9.2,21.18,2.14,3.9
272,BGPAX,Barclays US Agg Bond TR USD,76.92,0.92,-0.4,2.48,USD,3,2.86,2.36,0.81,1.27
273,JPIAX,S&P 500 TR USD,96.18,1.05,0.62,21.62,USD,3,9.65,22.7,2.18,4.43
274,VTBIX,Barclays US Agg Bond TR USD,99.06,1.01,-0.18,2.76,USD,3,2.74,2.84,1.01,1.69
275,RLCAX,S&P 500 TR USD,92.99,1.09,-0.88,19.98,USD,3,10.26,21.92,1.99,3.48
276,AMHIX,Barclays Municipal TR USD,91.3,1.24,2.22,6.62,USD,3,4.98,8.29,1.62,2.65
277,FAGNX,MSCI ACWI NR USD,58.88,1.26,-13.71,2.31,USD,3,17.29,2.97,0.25,0.34
278,JPFAX,S&P 500 TR USD,86.76,1.14,-2.54,18.30,USD,3,11.1,20.99,1.78,3.55
279,OPNYX,Barclays Municipal TR USD,86.12,1.83,-2.77,3.10,USD,3,7.55,5.75,0.77,1.16
280,JSIAX,Barclays US Agg Bond TR USD,21.73,0.5,2.68,8.31,USD,3,2.94,4.26,1.42,2.75
281,VFSTX,Barclays US Agg Bond TR USD,61.17,0.35,1.56,7.45,USD,3,1.22,2.68,2.13,4.21
282,PPUAX,MSCI ACWI Ex USA NR USD,93.16,1.04,4.14,14.22,USD,3,13.8,14.89,1.07,1.84
283,TRGSX,MSCI ACWI Ex USA NR USD,78.07,0.87,8.08,20.11,USD,3,12.58,17.56,1.35,2.39
284,VWUSX,S&P 500 TR USD,82.49,1.16,-2.12,18.77,USD,3,11.58,21.89,1.77,3.5
285,BAPKX,Morningstar Moderate Target Risk,94.4,1.4,-1.24,9.86,USD,3,9.21,13.89,1.46,2.47
286,VSGBX,Barclays US Agg Bond TR USD,78.0,0.3,-0.02,2.85,USD,3,0.92,0.92,0.93,1.52
287,PSPTX,S&P 500 TR USD,92.11,1.05,2.54,23.83,USD,3,9.87,25.03,2.33,4.81
288,PEHAX,Morningstar Moderate Target Risk,74.65,0.82,-1.27,9.00,USD,3,6.09,7.48,1.21,2.0
289,FEAAX,MSCI ACWI Ex USA NR USD,80.48,0.98,-0.56,9.05,USD,3,13.94,8.92,0.68,1.04
290,CMMAX,Barclays US Agg Bond TR USD,21.89,0.59,-0.87,1.37,USD,3,3.4,0.86,0.25,0.33
291,PAGLX,MSCI ACWI Ex USA NR USD,85.51,0.88,6.52,18.00,USD,3,12.21,15.98,1.28,2.22
292,PRGMX,Barclays US Agg Bond TR USD,80.93,0.86,-0.39,2.47,USD,3,2.59,2.18,0.82,1.31
293,NAESX,S&P 500 TR USD,78.62,1.18,-4.02,16.86,USD,3,12.04,19.96,1.58,2.96
294,SHGTX,MSCI ACWI NR USD,56.83,0.97,3.34,18.20,USD,3,13.53,17.71,1.27,2.3
295,FDSCX,S&P 500 TR USD,73.6,1.19,-7.7,13.26,USD,3,12.55,15.84,1.24,2.17
296,ONGAX,Morningstar Moderate Target Risk,91.56,1.41,1.4,11.99,USD,3,9.41,16.98,1.72,3.11
297,GAOAX,Morningstar Moderate Target Risk,93.46,1.14,-0.03,10.76,USD,3,7.53,12.34,1.58,2.73
298,FIAGX,MSCI ACWI Ex USA NR USD,89.86,0.84,3.81,14.82,USD,3,11.35,12.53,1.1,1.79
299,CMGUX,Barclays US Agg Bond TR USD,16.9,0.05,0.5,13.33,USD,3,0.32,0.71,2.01,6.92
300,FIHFX,Morningstar Moderate Target Risk,97.1,1.26,-0.83,10.10,USD,3,8.18,12.82,1.51,2.57
301,NMSAX,S&P 500 TR USD,71.07,1.17,-4.45,16.30,USD,3,12.53,19.1,1.46,2.72
302,FSELX,MSCI ACWI NR USD,46.16,1.08,6.99,21.54,USD,3,16.79,23.43,1.34,2.49
303,RFRAX,Barclays US Agg Bond TR USD,2.5,0.12,5.53,49.47,USD,3,2.09,6.09,2.81,8.78
304,FPBFX,MSCI ACWI Ex USA NR USD,78.06,0.92,5.01,15.74,USD,3,13.25,14.49,1.09,1.88
305,ABNDX,Barclays US Agg Bond TR USD,95.31,1.02,0.44,3.38,USD,3,2.83,3.51,1.21,1.99
306,PIGLX,Barclays US Agg Bond TR USD,49.94,1.3,-1.63,1.61,USD,3,5.0,2.16,0.44,0.66
307,VWITX,Barclays Municipal TR USD,98.15,0.91,-0.14,4.56,USD,3,3.51,4.21,1.18,2.06
308,FSENX,MSCI ACWI NR USD,58.81,1.26,-13.31,2.65,USD,3,17.33,3.41,0.28,0.37
309,OFIAX,Barclays US Agg Bond TR USD,69.43,1.32,3.48,5.71,USD,3,4.28,7.57,1.72,3.12
310,VISVX,S&P 500 TR USD,80.52,1.18,-3.06,17.83,USD,3,11.86,21.03,1.68,3.1
311,FCAGX,S&P 500 TR USD,63.16,1.14,-4.75,15.78,USD,3,12.96,18.03,1.35,2.39
312,TGESX,MSCI ACWI Ex USA NR USD,83.53,0.83,8.1,20.66,USD,3,11.64,17.27,1.43,2.51
313,FFRAX,Barclays US Agg Bond TR USD,10.52,0.2,3.42,19.92,USD,3,1.72,4.15,2.34,5.11
314,FKIFX,Morningstar Moderate Target Risk,97.78,0.77,-0.29,10.29,USD,3,4.98,8.01,1.56,2.75
315,VASVX,S&P 500 TR USD,83.52,0.98,0.02,20.76,USD,3,9.66,20.32,1.97,3.72
316,PMEGX,S&P 500 TR USD,74.67,1.05,-0.86,19.80,USD,3,11.02,20.92,1.78,3.61
317,FHAIX,Barclays US Agg Bond TR USD,23.08,0.88,6.5,10.59,USD,3,4.99,9.42,1.82,3.43
318,PETAX,MSCI ACWI NR USD,14.29,0.68,8.06,25.52,USD,3,18.79,17.29,0.94,1.44
319,MANKX,Barclays Municipal TR USD,96.3,1.48,-0.89,4.09,USD,3,5.75,6.1,1.05,1.64
320,FRQAX,Morningstar Moderate Target Risk,97.11,0.86,1.5,12.62,USD,3,5.58,10.93,1.88,3.54
321,FAGIX,Barclays US Agg Bond TR USD,17.48,0.83,8.72,14.04,USD,3,5.36,11.65,2.08,4.04
322,REBAX,Barclays US Agg Bond TR USD,25.83,1.55,1.44,3.75,USD,3,8.29,5.88,0.72,1.06
323,FDESX,S&P 500 TR USD,93.84,1.06,-0.07,20.83,USD,3,9.9,22.14,2.08,3.86
324,PLDTX,Barclays US Agg Bond TR USD,65.42,0.5,0.5,3.96,USD,3,1.67,2.04,1.18,1.96
325,BRACX,Barclays US Agg Bond TR USD,86.37,1.35,2.79,5.10,USD,3,3.95,6.96,1.71,3.13
326,PRPIX,Barclays US Agg Bond TR USD,86.31,1.51,2.08,4.38,USD,3,4.42,6.68,1.48,2.48
327,TRRKX,Morningstar Moderate Target Risk,95.4,1.46,0.55,11.32,USD,3,9.51,16.54,1.66,2.99
328,FASPX,S&P 500 TR USD,79.04,1.02,-0.96,19.65,USD,3,10.34,20.02,1.82,3.74
329,PAFRX,Barclays US Agg Bond TR USD,11.72,0.22,3.87,20.48,USD,3,1.79,4.67,2.54,5.08
330,VBIIX,Barclays US Agg Bond TR USD,96.3,1.51,-0.47,2.62,USD,3,4.17,4.0,0.95,1.5
331,VGSTX,Morningstar Moderate Target Risk,97.4,1.03,1.87,12.78,USD,3,6.68,13.27,1.9,3.58
332,MAMTX,Barclays Municipal TR USD,95.02,1.21,-0.5,4.29,USD,3,4.75,5.25,1.09,1.85
333,FSLCX,S&P 500 TR USD,78.73,1.18,-7.81,13.16,USD,3,12.07,15.64,1.26,2.29
334,AADTX,Morningstar Moderate Target Risk,95.96,1.18,2.22,12.94,USD,3,7.65,15.26,1.9,3.5
335,ODMAX,MSCI ACWI Ex USA NR USD,85.49,1.04,-1.2,8.45,USD,3,14.33,8.82,0.66,1.02
336,FHEAX,MSCI ACWI NR USD,23.59,0.61,7.87,27.76,USD,3,13.26,17.05,1.26,2.18
337,MKLVX,S&P 500 TR USD,87.04,1.08,-2.92,17.66,USD,3,10.43,19.05,1.73,3.02
338,IUAEX,MSCI ACWI Ex USA NR USD,91.47,0.96,2.04,12.14,USD,3,12.8,11.69,0.93,1.44
339,FRVLX,S&P 500 TR USD,65.04,1.21,-7.18,13.79,USD,3,13.61,16.8,1.21,1.96
340,VHCOX,S&P 500 TR USD,69.49,1.01,4.26,25.78,USD,3,10.99,26.19,2.18,4.92
341,VBMFX,Barclays US Agg Bond TR USD,99.56,1.01,-0.23,2.71,USD,3,2.74,2.79,1.0,1.65
342,LIRIX,Morningstar Moderate Target Risk,90.07,0.66,0.76,11.89,USD,3,4.41,7.86,1.73,3.18
343,VCAIX,Barclays Municipal TR USD,97.34,0.96,0.45,5.22,USD,3,3.7,5.05,1.33,2.44
344,OIDAX,MSCI ACWI Ex USA NR USD,91.36,0.89,3.25,13.86,USD,3,11.85,12.35,1.04,1.63
345,LIVIX,Morningstar Moderate Target Risk,96.88,1.52,-0.79,10.31,USD,3,9.88,15.78,1.53,2.62
346,ACTWX,S&P 500 TR USD,68.9,1.14,-5.75,14.84,USD,3,12.42,16.98,1.33,2.79
347,VINTX,Barclays Municipal TR USD,92.52,0.75,-0.56,3.94,USD,3,2.97,3.0,0.99,1.68
348,VTSMX,S&P 500 TR USD,98.66,1.03,-0.83,19.95,USD,3,9.4,20.67,2.05,3.99
349,TAFTX,Barclays Municipal TR USD,97.5,1.1,1.21,5.89,USD,3,4.25,6.52,1.5,2.57
350,AXBAX,Morningstar Moderate Target Risk,95.17,1.32,-0.12,10.74,USD,3,8.63,14.24,1.59,2.76
351,BAPGX,Morningstar Moderate Target Risk,94.36,1.31,-1.55,9.51,USD,3,8.59,12.49,1.41,2.33
352,NGAMX,Barclays Municipal TR USD,94.61,0.78,-0.56,3.98,USD,3,3.08,3.18,1.01,1.67
353,VDIGX,S&P 500 TR USD,91.58,0.87,0.3,21.04,USD,3,8.2,18.31,2.1,3.95
354,GEQAX,S&P 500 TR USD,88.2,0.86,0.04,20.68,USD,3,8.33,17.96,2.03,3.71
355,FTABX,Barclays Municipal TR USD,98.87,1.08,0.43,5.14,USD,3,4.16,5.63,1.32,2.3
356,AQEAX,S&P 500 TR USD,95.99,1.1,-1.2,19.66,USD,3,10.14,21.65,1.99,3.66
357,VFIFX,Morningstar Moderate Target Risk,97.14,1.39,0.59,11.36,USD,3,8.99,15.82,1.68,2.97
358,BAEDX,Barclays US Agg Bond TR USD,25.11,1.64,-1.43,1.85,USD,3,8.88,3.1,0.38,0.53
359,FSTGX,Barclays US Agg Bond TR USD,88.99,0.63,-0.5,2.13,USD,3,1.81,1.4,0.74,1.19
360,FMHTX,Barclays Municipal TR USD,98.45,0.9,0.16,4.90,USD,3,3.48,4.48,1.26,2.14
361,FSIIX,MSCI ACWI Ex USA NR USD,95.49,1.0,1.56,11.54,USD,3,13.06,11.59,0.9,1.45
362,TRRIX,Morningstar Moderate Target Risk,98.11,0.75,0.06,10.78,USD,3,4.82,8.13,1.64,2.86
363,OAMIX,Morningstar Moderate Target Risk,95.89,1.0,-0.1,10.65,USD,3,6.53,10.73,1.59,2.86
364,FFFZX,Morningstar Moderate Target Risk,96.33,1.34,-0.68,10.28,USD,3,8.73,13.87,1.53,2.63
365,VTTHX,Morningstar Moderate Target Risk,97.59,1.32,0.69,11.45,USD,3,8.56,15.23,1.7,3.02
366,FFXSX,Barclays US Agg Bond TR USD,74.22,0.3,-0.15,2.43,USD,3,0.94,0.79,0.77,1.23
367,CFIAX,Morningstar Moderate Target Risk,89.69,0.98,2.49,13.57,USD,3,6.57,13.3,1.93,3.62
368,TINCX,Morningstar Moderate Target Risk,89.5,1.44,-3.15,8.40,USD,3,9.73,12.17,1.23,2.04
369,FDCPX,MSCI ACWI NR USD,52.58,1.02,3.77,18.41,USD,3,14.81,18.85,1.24,2.11
370,FLCSX,S&P 500 TR USD,92.8,1.1,0.51,21.53,USD,3,10.33,23.76,2.13,4.13
371,FLSAX,S&P 500 TR USD,71.88,1.11,-0.37,20.41,USD,3,11.81,22.67,1.8,3.85
372,FRBSX,S&P 500 TR USD,77.94,1.1,-5.36,15.07,USD,3,11.22,16.56,1.42,2.33
373,OPITX,Barclays Municipal TR USD,81.66,0.87,-0.57,4.03,USD,3,3.69,3.57,0.95,1.49
374,VGENX,MSCI ACWI NR USD,64.03,1.19,-14.65,1.03,USD,3,15.68,1.29,0.16,0.21
375,FRFLX,Barclays Municipal TR USD,91.86,1.19,-1.93,3.03,USD,3,4.76,3.68,0.77,1.15
376,PCIMX,Barclays Municipal TR USD,92.23,0.82,0.06,4.78,USD,3,3.25,3.97,1.2,2.22
377,FEDAX,MSCI ACWI Ex USA NR USD,73.98,0.91,0.68,10.45,USD,3,13.5,9.56,0.74,1.24
378,FUSEX,S&P 500 TR USD,100.0,1.0,-0.09,20.76,USD,3,9.04,20.82,2.14,4.12
379,CREEX,MSCI ACWI NR USD,22.12,0.61,6.89,25.80,USD,3,13.71,15.88,1.14,1.98
380,VUSTX,Barclays US Agg Bond TR USD,74.88,3.3,-5.14,1.25,USD,3,10.34,4.18,0.44,0.74
381,FSRNX,MSCI ACWI NR USD,21.42,0.6,8.11,28.47,USD,3,13.54,17.03,1.23,2.17
382,FREEX,MSCI ACWI NR USD,22.9,0.61,7.31,26.73,USD,3,13.39,16.34,1.2,2.1
383,FDVLX,S&P 500 TR USD,85.87,1.1,-0.03,20.88,USD,3,10.76,23.08,1.99,3.73
384,FLCEX,S&P 500 TR USD,98.46,1.0,0.27,21.17,USD,3,9.12,21.25,2.17,4.12
385,BFRAX,Barclays US Agg Bond TR USD,10.38,0.23,4.6,23.59,USD,3,1.92,5.45,2.74,6.46
386,PRGSX,MSCI ACWI Ex USA NR USD,77.9,0.87,8.2,20.22,USD,3,12.64,17.73,1.36,2.4
387,FDASX,Morningstar Moderate Target Risk,83.07,0.94,-2.45,7.90,USD,3,6.58,7.48,1.12,2.0
388,FIREX,MSCI ACWI NR USD,63.33,1.08,1.76,16.23,USD,3,14.3,17.62,1.21,2.22
389,PARFX,Morningstar Moderate Target Risk,95.32,1.44,0.41,11.21,USD,3,9.44,16.26,1.64,2.96
390,TMGGX,MSCI ACWI Ex USA NR USD,79.98,0.83,-2.81,6.18,USD,3,11.88,5.2,0.48,0.68
391,OEMAX,Barclays US Agg Bond TR USD,17.02,1.5,-2.22,1.15,USD,3,9.9,1.8,0.22,0.3
392,FKCGX,S&P 500 TR USD,74.06,1.15,-6.38,14.32,USD,3,12.11,16.55,1.33,2.38
393,SMGIX,S&P 500 TR USD,96.37,1.05,0.32,21.28,USD,3,9.7,22.48,2.15,4.29
394,FRRAX,Barclays US Agg Bond TR USD,14.39,0.52,-0.32,2.21,USD,3,3.75,1.22,0.33,0.45
395,IUTIX,Barclays US Agg Bond TR USD,86.29,0.92,-1.29,1.52,USD,3,2.7,1.46,0.53,0.87
396,PRTNX,Barclays US Agg Bond TR USD,81.24,1.96,-4.32,0.65,USD,3,5.91,1.35,0.24,0.32
397,VWAHX,Barclays Municipal TR USD,98.24,1.16,0.54,5.21,USD,3,4.5,6.13,1.34,2.28
398,FTRTX,Morningstar Moderate Target Risk,90.66,1.14,-0.8,10.01,USD,3,7.63,11.45,1.46,2.62
399,FRSTX,Barclays US Agg Bond TR USD,25.75,0.75,4.25,8.78,USD,3,3.99,6.62,1.61,3.0
400,TFMAX,MSCI ACWI Ex USA NR USD,48.98,0.65,3.46,15.19,USD,3,11.81,9.89,0.85,1.27
401,BACAX,MSCI ACWI NR USD,57.35,1.3,-19.42,-1.86,USD,3,18.05,-2.35,-0.04,-0.06
402,AEPGX,MSCI ACWI Ex USA NR USD,94.13,0.89,3.14,13.72,USD,3,11.77,12.32,1.04,1.7
403,LIJIX,Morningstar Moderate Target Risk,97.92,1.2,-0.12,10.71,USD,3,7.73,12.9,1.61,2.81
404,PFMIX,Barclays Municipal TR USD,95.28,1.29,0.14,4.84,USD,3,5.04,6.28,1.22,2.14
405,PRFEX,MSCI ACWI Ex USA NR USD,93.65,0.95,1.03,11.01,USD,3,12.58,10.56,0.86,1.36
406,PRWAX,S&P 500 TR USD,74.05,1.02,-1.18,19.35,USD,3,10.68,19.72,1.74,3.57
407,TGTRX,Barclays US Agg Bond TR USD,6.38,0.7,6.29,11.95,USD,3,7.54,8.45,1.11,1.8
408,AAATX,Morningstar Moderate Target Risk,93.28,0.71,2.37,14.26,USD,3,4.71,10.22,2.09,4.06
409,FJSCX,MSCI ACWI Ex USA NR USD,29.7,0.84,6.82,17.31,USD,3,19.62,14.55,0.78,1.68
410,PTLDX,Barclays US Agg Bond TR USD,64.76,0.57,1.01,4.74,USD,3,1.91,2.75,1.4,2.4
411,BAPDX,Morningstar Moderate Target Risk,96.85,1.04,0.12,10.90,USD,3,6.78,11.45,1.63,2.86
412,SSGRX,MSCI ACWI NR USD,46.55,1.37,-27.2,-6.89,USD,3,21.1,-9.36,-0.36,-0.43
413,FTQGX,S&P 500 TR USD,71.98,1.07,-2.29,18.21,USD,3,11.4,19.54,1.63,2.92
414,MDLRX,S&P 500 TR USD,90.77,1.08,-2.61,18.02,USD,3,10.21,19.45,1.8,3.39
415,VEXPX,S&P 500 TR USD,73.91,1.2,-5.08,15.86,USD,3,12.66,19.15,1.45,2.72
416,TRSGX,Morningstar Moderate Target Risk,95.01,1.39,0.9,11.61,USD,3,9.1,16.19,1.7,3.03
417,IGBFX,Barclays US Agg Bond TR USD,53.25,1.35,-3.54,0.22,USD,3,5.02,0.36,0.08,0.11
418,FDENX,Morningstar Moderate Target Risk,95.82,1.41,-0.5,10.47,USD,3,9.2,14.84,1.55,2.69
419,POFAX,Morningstar Moderate Target Risk,78.6,0.99,-1.46,9.10,USD,3,7.15,9.1,1.25,2.1
420,PCLAX,Morningstar Long-Only Commodity TR,82.37,0.95,0.48,-5.91,USD,3,13.87,-5.56,-0.35,-0.44
421,MDLHX,S&P 500 TR USD,89.49,1.12,-2.61,18.17,USD,3,10.68,20.35,1.8,3.47
422,MKLRX,S&P 500 TR USD,90.67,1.08,-2.11,18.57,USD,3,10.21,20.04,1.84,3.52
423,FBIOX,MSCI ACWI NR USD,15.21,0.79,28.91,57.56,USD,3,21.33,45.59,1.89,4.25
424,PLDIX,Barclays US Agg Bond TR USD,63.0,0.53,1.14,5.14,USD,3,1.81,2.78,1.49,2.47
425,UBVLX,S&P 500 TR USD,79.07,1.17,-2.23,18.63,USD,3,11.86,21.78,1.73,3.26
426,QVOPX,Morningstar Moderate Target Risk,31.93,0.24,2.83,22.43,USD,3,2.76,5.55,1.95,4.94
427,FSESX,MSCI ACWI NR USD,40.47,1.27,-16.15,-0.14,USD,3,20.93,-0.12,0.1,0.13
428,FGOVX,Barclays US Agg Bond TR USD,92.48,0.91,-0.66,2.20,USD,3,2.55,2.05,0.78,1.32
429,USPAX,MSCI ACWI Ex USA NR USD,75.61,0.83,0.98,10.99,USD,3,12.16,9.16,0.78,1.2
430,OPTAX,Barclays Municipal TR USD,87.96,1.76,0.86,5.25,USD,3,7.2,9.33,1.27,2.08
431,FFTHX,Morningstar Moderate Target Risk,95.97,1.33,-0.62,10.32,USD,3,8.67,13.8,1.54,2.66
432,FHKCX,MSCI ACWI Ex USA NR USD,61.37,0.87,6.07,17.19,USD,3,14.16,14.99,1.06,1.73
433,VIGRX,S&P 500 TR USD,89.94,1.06,-1.26,19.48,USD,3,10.11,20.72,1.92,3.86
434,OTCFX,S&P 500 TR USD,69.78,1.1,-3.13,17.39,USD,3,11.92,19.2,1.54,2.92
435,FIUIX,MSCI ACWI NR USD,16.12,0.4,9.99,40.79,USD,3,10.46,16.35,1.5,2.63
436,ANWPX,MSCI ACWI Ex USA NR USD,83.59,0.76,8.22,21.92,USD,3,10.57,16.63,1.51,2.67
437,PBDIX,Barclays US Agg Bond TR USD,98.81,1.01,0.12,3.07,USD,3,2.74,3.15,1.12,1.91
438,MSIGX,S&P 500 TR USD,93.76,1.04,-1.23,19.46,USD,3,9.67,20.21,1.96,3.75
439,PAELX,Barclays US Agg Bond TR USD,15.18,1.66,-3.05,0.71,USD,3,11.56,1.24,0.16,0.22
440,TRHYX,Barclays US Agg Bond TR USD,23.47,0.85,7.03,11.58,USD,3,4.76,9.9,2.0,3.65
441,VFISX,Barclays US Agg Bond TR USD,70.47,0.21,-0.09,2.52,USD,3,0.67,0.59,0.78,1.28
442,LIHIX,Morningstar Moderate Target Risk,97.48,1.37,-0.42,10.52,USD,3,8.84,14.46,1.57,2.71
443,TEGOX,MSCI ACWI Ex USA NR USD,90.55,0.94,4.3,14.88,USD,3,12.59,14.01,1.1,1.78
444,PHSAX,Barclays US Agg Bond TR USD,21.49,0.88,7.77,12.24,USD,3,5.12,10.77,2.02,3.98
445,FTEDX,MSCI ACWI Ex USA NR USD,85.09,0.92,-2.59,6.76,USD,3,12.73,6.27,0.54,0.81
446,FTTMX,Barclays Municipal TR USD,88.71,0.99,-0.71,3.97,USD,3,4.03,4.01,0.98,1.56
447,TEPLX,MSCI ACWI Ex USA NR USD,88.8,0.94,6.22,17.14,USD,3,12.81,16.25,1.24,2.1
448,JPSAX,S&P 500 TR USD,92.28,1.07,-1.17,19.61,USD,3,10.06,21.01,1.95,3.85
449,ABUAX,Morningstar Moderate Target Risk,97.74,0.89,0.86,11.79,USD,3,5.76,10.59,1.77,3.21
450,TRIGX,MSCI ACWI Ex USA NR USD,94.78,0.94,1.48,11.56,USD,3,12.4,10.98,0.9,1.45
451,OPPAX,MSCI ACWI Ex USA NR USD,83.15,0.85,7.19,19.18,USD,3,11.94,16.4,1.33,2.28
452,FSCDX,S&P 500 TR USD,79.57,1.25,-8.64,12.83,USD,3,12.7,16.14,1.24,2.04
453,QVGIX,Morningstar Moderate Target Risk,87.08,1.18,-3.74,7.30,USD,3,8.07,8.68,1.07,1.79
454,VTIVX,Morningstar Moderate Target Risk,97.2,1.39,0.58,11.35,USD,3,9.0,15.84,1.68,2.98
455,OACIX,Morningstar Moderate Target Risk,90.98,0.67,-0.51,9.84,USD,3,4.49,6.66,1.45,2.47
456,VUVLX,S&P 500 TR USD,93.44,1.05,0.67,21.66,USD,3,9.82,22.79,2.15,4.1
457,FRDPX,S&P 500 TR USD,85.86,0.85,-0.91,19.36,USD,3,8.3,16.52,1.89,3.64
458,FSEMX,S&P 500 TR USD,78.89,1.18,-3.73,17.14,USD,3,11.98,20.23,1.6,3.08
459,FARSX,Morningstar Moderate Target Risk,97.04,0.92,1.45,12.48,USD,3,5.93,11.49,1.86,3.47
460,FBTAX,MSCI ACWI NR USD,16.16,0.79,28.38,56.90,USD,3,20.66,44.99,1.92,4.32
461,TRRBX,Morningstar Moderate Target Risk,97.92,1.16,0.44,11.23,USD,3,7.51,13.15,1.68,3.02
462,FCBAX,Barclays US Agg Bond TR USD,90.87,1.54,1.2,3.75,USD,3,4.39,5.85,1.3,2.2
463,PTNYX,Morningstar Moderate Target Risk,49.53,0.5,0.17,10.86,USD,3,4.52,5.48,1.19,1.89
464,FSLEX,MSCI ACWI NR USD,73.79,0.94,1.47,16.27,USD,3,11.46,15.28,1.3,2.32
